1582451598824,34.74398980874451,116.30784172568455,29.92,1.37,99.19
1582451599828,34.743990527732386,116.30783465324281,29.9,0.83,271.29
1582451600821,34.743985594136255,116.30782336282563,30.17,1.1,232.3
1582451601822,34.74397714220657,116.30781517757856,31.6,1.15,211.6
1582451602819,34.74396767928771,116.3078130329191,31.38,1.07,187.89
1582451603825,34.74395945331505,116.30782037514568,31.26,1.12,155.1
1582451604837,34.7439521063871,116.3078266155058,31.47,1.0,142.89
1582451605824,34.74394663845996,116.30783716365724,31.15,1.07,122.9
