1582451636789,128.82089,347.90646,2.706864
1582451636910,128.17093,348.8017,5.2020936
1582451636969,133.41722,350.79214,4.1132383
1582451636997,139.37433,0.26757288,9.49391
1582451637090,147.48347,353.81174,358.99155
1582451637151,143.50424,1.5693592,8.719574
1582451637211,144.09149,1.5693592,8.719574
1582451637288,150.5201,349.33966,356.3675
1582451637348,151.62645,349.33966,356.3675
1582451637408,144.78673,343.86566,356.622
1582451637469,143.54646,344.09177,358.08035
1582451637553,150.35704,357.73737,4.258222
1582451637592,151.83801,357.73737,4.258222
1582451637711,160.76038,350.69885,355.91318
1582451637747,146.31427,344.19135,2.5432863
1582451637792,149.5739,344.19135,2.5432863
1582451637909,145.11754,350.85077,13.48786
1582451637970,142.5883,342.99155,11.4700365
1582451637991,148.62636,342.8557,9.172555
1582451638092,164.99182,351.41864,3.5852795
1582451638150,166.62917,356.3953,5.1084385
1582451638212,174.95828,352.30032,359.00946
1582451638289,170.2901,352.88562,3.2015362
1582451638356,169.4835,343.46655,2.625999
1582451638409,170.85066,343.46655,2.625999
1582451638473,176.2754,341.67236,359.86328
1582451638551,176.20985,346.1679,0.98967373
1582451638613,178.49002,352.0919,0.5118744
1582451638673,179.3553,352.0919,0.5118744
1582451638731,195.88654,348.89606,348.12344
1582451638789,197.21591,348.89606,348.12344
1582451638911,172.03896,346.8641,10.533993
1582451638972,167.03668,338.5482,14.400788
1582451638992,173.31146,342.98468,13.210129
1582451639093,185.3803,344.54996,6.4180827
1582451639153,187.85327,344.54996,6.4180827
1582451639213,186.87901,353.1954,7.8706183
1582451639291,190.17639,357.10007,5.5407953
1582451639353,196.99507,349.95435,1.626388
1582451639413,200.75069,343.6134,1.6193157
1582451639471,195.92824,347.7623,4.859928
1582451639548,202.12465,340.60394,2.9363117
1582451639592,202.60194,340.60394,2.9363117
1582451639710,200.1608,345.151,3.4511778
1582451639748,199.5097,352.5346,1.9489819
1582451639790,200.62387,352.5346,1.9489819
1582451639911,209.23631,345.5176,357.94672
1582451639975,189.12456,348.94144,17.441507
1582451639998,191.45296,348.94144,17.441507
1582451640113,201.99086,343.76007,13.424515
1582451640172,203.71043,348.56006,11.78462
1582451640234,205.93863,348.56006,11.78462
1582451640292,207.4347,353.6162,9.262144
1582451640351,208.26877,354.23853,9.543791
1582451640410,209.2183,354.23853,9.543791
1582451640473,211.5647,351.68213,8.992016
1582451640548,218.74002,345.57095,6.1529484
1582451640589,220.76817,344.60458,4.4352393
1582451640711,222.41037,342.03592,5.7038693
1582451640747,220.16527,348.6468,0.98745763
1582451640792,220.27151,348.6468,0.98745763
1582451640911,223.42485,351.4165,353.012
1582451640970,224.22333,351.4165,353.012
1582451640991,223.9974,342.36676,8.355669
1582451641092,208.6317,347.6161,19.755713
1582451641150,217.60434,342.3255,19.246466
1582451641209,218.0106,346.9602,16.320303
1582451641289,229.27351,345.54016,8.2332115
1582451641357,219.29141,2.4373462,5.3080444
1582451641415,220.44478,2.4373462,5.3080444
1582451641473,235.77274,347.52753,0.51646954
1582451641555,237.76677,345.09894,3.481722
1582451641611,233.35202,348.34787,6.587273
1582451641712,235.0694,344.78146,12.076612
1582451641745,234.5438,346.4045,11.046624
1582451641789,235.45746,346.4045,11.046624
1582451641911,232.8951,354.83347,2.7009795
1582451641972,237.66165,355.4139,353.0218
1582451641992,246.21533,343.71982,3.804838
1582451642089,241.76709,344.57953,16.915524
1582451642152,241.59814,347.8739,12.507246
1582451642211,243.7924,347.8739,12.507246
1582451642292,256.05554,341.97534,10.279956
1582451642349,254.13312,344.36298,10.400138
1582451642409,248.89479,348.68808,9.900684
1582451642470,243.54633,355.7152,4.569501
1582451642546,238.7577,3.5487015,1.3583767
1582451642590,245.06003,357.3576,359.70114
1582451642712,254.87276,347.10684,6.5956373
1582451642748,255.58804,347.10684,6.5956373
1582451642791,255.20366,348.01022,7.4144435
1582451642914,250.89432,352.4783,6.25635
1582451642970,252.22852,352.4783,6.25635
1582451642996,248.68224,357.25296,4.952901
1582451643110,253.72766,357.243,352.40634
1582451643174,252.72403,358.74792,359.4546
1582451643209,266.5882,348.56714,10.967267
1582451643289,274.332,345.302,10.213835
1582451643353,271.31195,349.1042,14.534992
1582451643412,277.70447,346.90158,14.337979
1582451643470,279.7992,346.90158,14.337979
1582451643548,274.01498,350.006,8.939764
1582451643591,261.15192,358.9489,8.635138
1582451643709,264.5598,356.8573,9.388867
1582451643742,279.21124,348.36765,12.311187
1582451643792,278.9455,348.36765,12.311187
1582451643911,281.38623,343.34576,3.6455417
1582451643971,283.2649,343.5826,8.19967
1582451643996,283.15573,343.5826,8.19967
1582451644089,273.77737,350.39633,8.885466
1582451644152,265.4786,356.4816,5.3708506
1582451644212,264.71136,358.25323,356.83987
1582451644291,274.72375,350.38412,359.96844
1582451644352,295.6454,344.70624,16.945724
