1582540433290,-0.15695947,-0.05758946,0.3845661
1582540433369,-0.40765172,1.6120868,-0.51966727
1582540433407,-0.55566555,1.4936417,-0.6474987
1582540433487,-0.3603729,0.5422183,-0.38834795
1582540433568,-0.19208717,-0.19653267,-0.19428182
1582540433609,-0.027697362,0.25478488,-0.24282485
1582540433687,0.7434654,-0.28344247,0.62353534
1582540433765,0.8817014,-0.13437364,1.0841335
1582540433806,1.3091159,0.07580331,1.1157111
1582540433887,0.7651443,-0.0315293,0.7743764
1582540433965,-0.18493438,0.48512807,0.011611103
1582540434004,-1.0047573,0.60873723,-1.0095744
1582540434084,-1.3115858,0.6879901,-1.0121726
1582540434162,-1.9576452,0.6801556,-1.4480236
1582540434202,-1.64681,0.075170375,-1.521808
1582540434283,-0.8535207,1.0002996,-0.72969043
1582540434364,-0.37599716,1.0809852,-0.44058323
1582540434401,-0.54412615,-0.18555382,0.07068661
1582540434481,-0.039233603,0.066075,0.5939239
1582540434560,0.34281597,0.84380776,0.4419093
1582540434641,0.13055629,0.16428708,-0.36472872
1582540434681,0.7225691,-1.6436645,0.47333542
1582540434759,1.0569398,-1.4138029,0.9490828
1582540434837,0.9529438,-0.644828,0.7485681
1582540434877,0.8224496,-1.320389,0.8636539
1582540434959,0.20982885,-0.335109,0.6125725
1582540435037,-0.98121274,0.97967505,-0.07380575
1582540435076,-2.5195992,1.1179178,-0.6463224
1582540435157,-1.2580812,-1.0562136,-1.5181165
1582540435239,-1.1910597,-0.44909725,-0.98817956
1582540435276,-1.8582268,1.7197145,-0.07959402
1582540435357,-1.1233718,0.659765,-0.100106806
1582540435436,-0.22113617,0.3204746,0.009007887
1582540435475,0.14894587,0.54848415,0.24920751
1582540435555,0.108441815,-0.4614833,-0.56394345
1582540435634,0.5829039,-0.3496968,-0.36052775
1582540435673,1.4303961,-1.1425036,0.5647339
1582540435754,1.1254917,-0.055055056,0.5555647
1582540435833,1.0895826,-0.2976585,0.5497262
1582540435872,0.3890995,0.65459037,0.3731628
1582540435951,-0.84181386,1.2177652,0.13275984
1582540436030,-1.9660131,1.3173885,-0.57799405
1582540436070,-1.5838797,-0.19736862,-1.5493643
1582540436152,-1.2967507,0.057230327,-0.89594233
1582540436231,-1.985948,1.9047972,-0.3911826
1582540436268,-0.7745516,-0.020543646,-0.043835368
1582540436348,-0.2442923,0.5189195,0.10472629
1582540436429,0.22851226,0.85062015,0.23591925
1582540436516,0.24692525,-8.543912E-4,-0.24003756
1582540436546,0.406439,-0.11047044,0.12385649
1582540436627,1.3582597,-0.9360033,0.9313016
1582540436709,0.9218293,0.45560393,0.7507699
1582540436745,1.20674,0.7840988,0.45959663
1582540436825,0.27163824,1.0418367,0.09152814
1582540436905,-1.5834467,1.0114157,-0.14442281
1582540436946,-2.2963228,1.3387803,-0.36752862
1582540437025,-1.236851,0.4555445,-0.96739167
1582540437102,-1.529766,1.4551959,-0.7893441
1582540437145,-1.6971873,2.9398508,-0.8778779
1582540437226,-1.5066515,2.3601398,-0.7411718
1582540437303,-1.7977142,1.6950775,-0.6307198
1582540437341,-0.7267047,1.2929773,-0.22831735
1582540437424,-0.5203287,0.8612467,-0.10317957
1582540437502,-0.23883015,0.6513649,-0.8772589
1582540437541,-0.30835447,0.1880281,-0.05175072
1582540437623,-0.011809827,0.7503925,-0.24703266
1582540437701,0.23210803,0.47996283,-0.47409222
1582540437743,-0.053684838,-0.06643461,-0.7349851
1582540437823,-0.82723397,-0.15637238,-0.7960822
1582540437898,-1.5278505,0.45085612,-0.5681047
1582540437940,-0.66727614,-0.1855417,-0.22461608
1582540438018,-0.744585,0.26885137,-0.13232526
1582540438095,-1.059694,1.0076809,-0.47973856
1582540438140,-0.9991584,0.10642289,-0.3678639
1582540438215,-0.5055322,-0.0056736995,0.105559535
1582540438300,0.015017481,-0.048269864,0.10457926
1582540438338,0.28967783,-0.16890672,0.37988123
1582540438416,0.9929081,-1.0081905,-0.23893054
1582540438494,0.84633124,-0.6826037,-0.55108386
1582540438576,0.8376999,0.14970644,-0.9114452
1582540438615,0.6428014,-0.4945008,-0.61410975
1582540438692,0.033286814,-0.8503525,-0.11485674
1582540438773,-1.2017452,-0.4362449,0.16884442
1582540438812,-1.9544389,0.47466925,0.3313714
1582540438891,-0.40254223,0.48245287,-0.14732319
1582540438970,-1.5623626,1.3954778,-0.30330545
1582540439009,-2.0211096,1.3938944,-0.6281022
1582540439090,-1.2194238,0.17854306,-0.4152368
1582540439171,-0.7713224,-0.07421655,-0.24013504
1582540439209,-0.39187562,-0.10627935,0.097697966
1582540439289,-0.12270103,-0.45168412,0.3560272
1582540439368,0.54221815,-0.58882016,-0.25124332
1582540439411,0.6006304,-0.2910576,-0.6768112
1582540439487,-0.110041425,0.9619724,-1.1202514
