1580791886838,-0.4358995,-0.11827123,0.13529447
1580791886897,-0.29513255,-0.11644509,0.12555492
1580791886977,-0.31598124,-0.08266102,0.04261654
1580791887037,-0.24339113,0.20754722,0.11338048
1580791887095,-0.06579649,0.12186958,0.028463751
1580791887156,0.011967756,0.21074302,0.23132035
1580791887225,0.2301946,0.27039775,0.35869545
1580791887348,0.11788539,0.112282224,0.48409215
1580791887405,0.42102894,0.32883504,0.40191475
1580791887472,-0.40165886,-0.50830984,0.18855764
1580791887534,0.10723275,0.49836418,0.26312608
1580791887593,0.3221116,0.256245,0.36995676
1580791887653,0.30065414,0.03893121,0.23634233
1580791887721,0.28071854,-0.02148444,-0.036517322
1580791887782,0.6500606,0.10482536,-0.23846085
1580791887902,-0.7317384,-0.34745508,-0.9753189
1580791887970,0.4639439,0.34937945,0.5212242
1580791888033,0.29121897,0.09691199,-0.26935348
1580791888091,-0.13306026,-0.067138605,-0.6645662
1580791888150,-0.36422247,-0.06546461,-0.008363937
1580791888220,0.2732617,0.13647892,0.68847066
1580791888280,-0.32861224,-0.25888604,0.26906112
1580791888340,0.19138858,0.24894032,0.10364092
1580791888422,0.8028498,0.5965205,0.7205807
1580791888476,-0.39785436,-0.6041836,0.52655053
1580791888596,-0.007663529,-0.19086137,0.584227
1580791888656,-0.17673607,0.06434536,0.36523917
1580791888725,-0.13214718,0.1646323,0.21564579
1580791888786,-0.058339637,-0.30667073,0.10835851
1580791888845,-0.3328732,-0.8630427,-0.37831473
1580791888906,1.4430732,1.3804023,0.86028236
1580791888973,-0.2919367,-0.4987225,0.18064429
1580791889033,-0.9195291,0.24011384,-0.4825584
1580791889153,0.15790884,-0.10700989,1.1342072
1580791889221,0.7171722,0.36490184,1.0880965
1580791889282,1.0967103,0.3480098,0.97015667
1580791889342,-0.30928525,-0.8662384,1.069074
1580791889402,0.56255686,2.0980856,1.1016407
1580791889469,-0.12712522,-0.080378294,1.7505385
1580791889530,-0.5387734,-0.86197746,2.1201847
1580791889590,-0.045860834,0.1453054,1.5545299
1580791889673,0.105710946,0.3305091,1.3003883
1580791889779,0.38572308,0.44083992,1.1339029
1580791889840,-0.66021353,-0.8584772,0.75543004
1580791889900,0.72904223,2.1400874,1.2118194
1580791889977,0.04575183,-0.6387286,1.1077279
1580791890036,-0.49875003,0.1975033,1.381044
1580791890097,-0.17856224,0.25244048,2.1200325
1580791890155,0.03646881,0.16737154,2.9381547
1580791890226,0.5885797,0.7785285,3.0840962
1580791890286,0.59268856,0.68600273,2.6602733
1580791890404,-0.15162627,-0.09194403,2.0320723
1580791890472,0.92687696,2.3747497,1.8231283
1580791890531,-0.6591482,-1.4705473,2.2490819
1580791890591,0.15273473,0.218352,1.7077755
1580791890651,0.61658096,0.92386085,1.2789309
1580791890721,0.45146507,0.7669627,0.7333638
1580791890781,-0.01846834,0.23478751,0.27119166
1580791890841,-1.3369602,-0.55092037,-0.6385434
1580791890923,-0.35113493,1.1084558,0.1590346
1580791891031,1.0229028,-0.23940693,0.86089116
1580791891089,0.227151,-0.09072656,-0.15445721
1580791891151,-0.45537856,0.20861247,-0.5175599
1580791891220,-0.42859477,0.010169102,0.3138022
1580791891280,0.43624696,0.054910176,0.6093368
1580791891339,-0.31232888,-0.90702283,0.12935942
1580791891398,0.27524003,0.74885327,-0.1521745
1580791891476,0.40215856,0.377685,0.71829796
1580791891536,-0.21843351,-0.55502933,0.42885065
1580791891657,0.46744397,0.4037079,0.42245907
1580791891726,0.23232512,0.28135473,-0.03545206
1580791891785,0.0795359,0.06404099,-0.3023767
1580791891844,-0.22330332,-0.5293108,-0.59699816
1580791891903,-1.2528044,-0.95511186,-1.0401478
1580791891972,0.74821705,0.67321956,0.14229475
1580791892030,0.50153244,-0.112336196,-0.13786955
1580791892090,0.0077067018,0.26674542,-0.49001524
1580791892173,-0.11723349,0.34405312,0.07076993
1580791892280,0.096275754,-0.093161464,0.42839408
1580791892340,0.5021411,0.0772807,0.32704186
1580791892401,-0.43544292,0.2568537,0.5285289
1580791892471,-0.04388249,0.85629267,0.71251506
1580791892530,0.16810496,-0.045681152,0.7397555
1580791892590,-0.55536115,0.08899861,0.5079845
1580791892650,0.13903847,0.17695893,0.6096411
1580791892719,-0.25800046,-0.066225514,0.13620754
1580791892838,0.5526651,-0.27882165,-0.21441634
