1580791915941,34.743936394722,116.30777464219703,31.37,0.0,0.0
1580791916942,34.74393929697482,116.3077682311356,31.19,0.67,292.79
1580791917949,34.74394348037605,116.30775570939767,31.48,1.04,287.7
1580791918940,34.743949897652996,116.30775023030775,31.12,0.8,326.79
1580791919944,34.74395747462511,116.30775595110806,30.6,0.74,37.2
1580791920943,34.74395885216498,116.30776571848972,30.59,0.83,100.19
1580791921941,34.74395940250547,116.3077776696566,30.53,0.93,110.4
1580791922944,34.743958270320334,116.30778909975176,30.4,0.92,115.5
