0.08522708,0.42854628,0.21792848,0.19799283,0.3232374,0.15583883,-0.072127566,-0.2886804,-0.49777645,-0.39946786,0.83655263509369,0.5478865655569622
0.082031295,-0.7257428,-0.7739841,-0.06908395,0.23892938,0.13148996,-0.023734162,0.16786109,0.47541785,0.6126847,0.9576505404531862,-0.28793305188831725
0.6385554,0.3221721,-0.17058836,-0.51847297,-0.6778059,0.032420427,-0.32718208,-1.4189252,-0.9037941,-0.4676447,0.8481983896281131,0.5296786684701166
-0.5187773,-1.0022548,-0.5435828,-0.58147573,-0.37938,-1.0663228,-2.0113637,-2.0058851,-1.5945414,-1.4869498,-0.7532079181238166,0.6577825112266104
-0.84261745,-1.2565485,-2.4001849,-1.8021156,-0.69424146,-0.24698298,-0.3583791,-0.28031054,0.080661654,-0.20315497,-0.9999992977883801,-0.0011850834343925872
-0.09875915,-0.20102443,-0.4782973,-0.6507178,-0.718286,-0.5356694,-0.42062092,-0.85737896,-0.6848063,-0.28289756,-0.9924968656764828,-0.12227007656151073
0.09253175,0.29127946,0.22295043,0.42017636,0.6158805,0.38867497,0.5169632,-0.022516718,-0.29872435,-0.39825037,-0.9830407089302722,-0.18338747118019832
0.10166257,-0.012320624,-0.23846087,-0.064822905,0.09040122,-0.56991,-0.44436112,-0.2294822,0.014463146,0.11946769,-0.9326680620516611,-0.3607357565154844
0.031963903,-0.05690952,0.2926491,0.36189124,0.4142413,0.15203431,-0.022060176,-0.13863043,-0.13315195,-0.22598204,-0.9391063100107517,-0.34362674299010804
0.025267962,-0.1444133,-0.045039434,0.34926027,0.348195,0.45761275,0.4950492,0.58133554,0.62364167,0.8831095,-0.8745756130765759,-0.48488915951146133
0.8237591,0.6135978,0.52502877,0.61329347,0.5617042,0.59716225,0.4802877,0.67599183,1.1454686,1.3259547,-0.7556721872685702,-0.6549500327419909
1.5989664,1.9588735,1.9508079,2.195514,2.4129798,2.0380075,1.8229762,1.8266284,1.7059494,1.3370638,-0.6381953951575169,-0.7698744297609454
1.5248547,1.4067625,0.9483949,1.40798,1.3586735,1.045334,0.96635216,0.818585,0.77293074,0.5238113,-0.710465106985988,-0.7037324290917598
0.83365077,0.81295425,0.8758049,0.78845316,0.49048376,0.27286562,0.027246308,-0.2138076,-0.02419071,-0.054626815,-0.272774306788204,-0.9620780516965424
-0.37222752,-0.16587077,0.06726978,0.1731874,0.08416181,0.16892636,0.31593272,0.55774754,0.48363563,0.37452218,-0.13053438469852588,-0.9914437827791233
0.33739018,0.19084035,-0.112607576,-0.16906655,-0.27833214,-0.027538674,-0.2460699,-0.24606988,-0.07928004,0.0882707,-0.11027081649743094,-0.9939015781399031
-0.6910457,-0.3971851,-0.076236434,0.285801,0.643273,0.1170328,0.8369988,0.045507975,0.09359701,0.15553448,-0.38625362572074007,0.922392615222814
0.14564274,0.093597,0.17851374,-0.09434592,-0.24926567,0.2068193,-0.3752711,-1.1252166,0.33541182,0.4635478,-0.3488407504590711,0.9371820158427882
0.5921404,0.1287507,0.773235,0.6142065,-0.21837303,-0.69515455,-0.42259926,-0.56154007,-1.1917197,-1.0272124,-0.5763324453485407,0.8172153403103564
-1.1405869,-1.779745,-1.3782929,-0.98718894,-0.7514613,-0.33692163,-0.97379696,-0.40890303,-0.7371564,-1.3158989,-0.9140439694421337,0.4056151155054109
-1.343748,-1.1042157,-0.79681116,-0.5913674,-0.70885074,-0.57949734,-1.3206165,-1.0737797,-0.1695231,0.29584488,-0.8315888468233532,-0.555391744482222
0.15994768,0.0350075,0.29995376,0.017202394,0.08811851,0.025420142,0.020550366,-0.45455715,-0.6478264,-0.94518715,-0.7827919993374912,-0.6222834448811997
-0.12615164,-0.83820426,-0.791637,0.051290832,0.4282419,0.54070336,0.31197602,0.94032943,0.5262462,0.40845844,-0.7253962458972356,-0.6883315236411863
0.29934508,-0.23313454,-0.25078747,-0.36492285,-0.5064507,-0.73411274,-0.64036953,-0.725895,-0.2536789,0.2518647,-0.6313359800949824,-0.7755094327198788
-0.3764886,-0.31759474,-0.27620164,-0.012168445,0.093292646,0.23923375,-0.047778685,0.09846677,0.1359032,0.09177084,-0.9135658123483328,-0.40669092257921224
-0.23374327,-0.46901435,-0.7016983,-0.89633715,-1.4166423,-0.46125314,-1.6143248,-1.5382345,-0.5767581,-0.30648556,0.6771126106306437,-0.7358794143913489
-0.25154835,-1.1903499,-0.8957284,-0.66852295,-1.4560572,-2.102216,-2.0757363,-1.9711882,-1.9649487,-2.1886542,0.8762203361353796,-0.4819106997596156
-1.4613832,-2.590715,-1.4543831,-0.7500917,-0.35700944,-0.3536615,-0.48803693,-0.031191012,-0.591824,-0.6997199,0.9935605854000711,0.11330208797488221
-1.0316256,-0.76591855,-0.49473283,-1.1287168,-1.0561268,-1.1206512,-2.1445217,-1.37251,-0.37390146,0.4236765,0.9683581795541195,0.24956449284830506
0.023289608,-0.09586771,0.51589787,0.02055036,0.07396572,0.041551273,-0.1648055,-0.32063833,-0.90942466,-0.6992635,0.9186677434086482,0.39503110918060885
-0.21061182,-1.3085941,-1.1940022,-0.18626295,-0.0024288918,0.056464966,-0.37542334,0.39339256,0.11459793,-0.079432234,0.827965846163085,0.5607785281084204
-0.09997659,-0.45303535,-0.4340128,-0.6528483,-0.7768755,-0.53460413,-0.44679597,-0.68845856,-0.14578293,0.08309656,0.822681508882637,0.5685025373229108
0.05676933,0.064834885,-0.55621374,-0.43842602,-0.4271647,-0.18443677,-0.13284758,0.026485404,0.15446922,0.07350918,0.3603462063984794,0.9328186380718517
0.12433746,-0.05843132,0.12768544,0.18490532,0.02450706,0.05144301,-0.15521811,0.048399396,-0.24485244,-0.58071476,-0.9925703711564995,0.12167192898219688
-0.39809823,-0.4606444,-0.38896737,0.09587971,0.021615628,0.24395135,0.025420142,0.43250299,0.40282777,0.024963591,-0.9838206762938049,0.17915601272857173
-0.13208668,-0.07699734,-0.32535595,-0.41727296,-0.15171798,-0.3490961,-0.30070266,0.102271296,0.599445,0.08918377,-0.9580649669593934,0.2865510758749593
0.11322828,0.2981276,0.5769223,0.13438138,-0.28228882,-0.28837606,-0.5276038,-0.3449872,-0.13436939,-0.2755929,0.3716601633518048,0.9283688507146876
-0.42092532,0.10714107,0.40724105,-0.0010592703,0.03455097,0.31730238,0.51133245,0.12677236,-0.35974875,-0.2845715,-0.01807036561940983,0.9998367176126214
-0.09845478,-0.10910743,-0.063148916,-0.1514136,-0.52790815,0.119163334,0.31699798,-0.014146784,-0.12615164,0.2832139,-0.3714333746452211,0.9284596104299114
