1580791676944,34.74395028166664,116.30778864822113,31.17,0.0,0.0
1580791677954,34.74395041159609,116.30778852802062,31.17,0.0,0.0
1580791678948,34.74393736357785,116.30779148204473,31.47,1.58,177.5
1580791679943,34.743927341409545,116.30779615939248,31.16,1.0,170.69
1580791680954,34.74391373564518,116.30780080635842,30.9,1.48,166.69
1580791681950,34.743905669414325,116.30780789815473,30.46,1.23,152.1
1580791682945,34.74391361751773,116.3078201104741,30.69,0.86,102.09
1580791683945,34.74392020954958,116.30782946762382,30.56,0.7,80.69
