1580791926943,34.74395762674233,116.30781749989458,29.99,0.0,0.0
1580791927941,34.74395142832751,116.30782215756119,30.34,0.75,153.19
1580791928955,34.74394078913756,116.30782899868196,30.59,1.13,153.6
1580791929958,34.743929642272754,116.3078315121042,30.62,1.02,179.19
1580791930947,34.74392231458141,116.30781917962591,31.14,1.41,233.3
1580791931945,34.74392656150971,116.30780272091891,31.55,1.51,289.5
1580791932943,34.7439360186201,116.30779532872009,31.7,1.04,325.5
1580791933942,34.743947660042586,116.30779526968338,31.73,0.87,358.39
